727850,"SPOKANE INTERNATIONAL AP [CHENEY - UO]",WA,-8.0,47.490,-117.589,777
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/08/2001,17:00,671,1321,485,2,8,759,2,15,99,2,8,50100,2,8,74100,2,15,12400,2,8,2020,2,19,0,E,9,0,E,9,31.7,A,7,7.2,A,7,22,A,7,937,A,7,230,B,8,2.6,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,18:00,463,1321,323,2,8,644,2,15,97,2,8,33100,2,8,58800,2,15,12500,2,8,1810,2,19,0,E,9,0,E,9,31.7,A,7,6.1,A,7,20,A,7,937,A,7,220,A,7,4.6,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,19:00,249,1321,158,2,8,442,2,15,75,2,8,16100,2,8,32000,2,15,10100,2,8,1400,2,19,0,E,9,0,E,9,29.4,A,7,7.8,A,7,26,A,7,936,A,7,250,A,7,2.6,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,20:00,53,1024,10,2,8,152,2,15,5,2,8,1500,2,8,8700,2,15,1000,2,8,170,2,19,0,E,9,0,E,9,26.7,A,7,7.8,A,7,30,A,7,936,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,24.4,A,7,10.0,A,7,40,A,7,936,A,7,150,A,7,3.6,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,21.7,A,7,10.6,A,7,49,A,7,934,A,7,140,A,7,3.6,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,20.0,A,7,10.6,A,7,55,A,7,935,A,7,140,A,7,3.1,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/08/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.9,A,7,10.6,A,7,59,A,7,935,A,7,150,A,7,3.1,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.3,A,7,10.0,A,7,58,A,7,935,A,7,140,A,7,3.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.7,A,7,10.0,A,7,65,A,7,934,A,7,150,A,7,3.1,A,7,16000,A,7,77777,A,7,1.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.7,A,7,10.0,A,7,65,A,7,935,A,7,150,A,7,4.1,A,7,16000,A,7,77777,A,7,1.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.7,A,7,10.0,A,7,65,A,7,934,A,7,140,A,7,4.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,05:00,76,1200,20,2,8,180,2,15,10,2,8,2300,2,8,10000,2,15,1700,2,8,230,2,19,0,E,9,0,E,9,17.8,A,7,10.0,A,7,60,A,7,935,A,7,140,A,7,4.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,06:00,280,1321,148,2,8,488,2,15,45,2,8,15400,2,8,38500,2,15,7300,2,8,840,2,19,0,E,9,0,E,9,19.4,A,7,10.6,A,7,57,A,7,936,A,7,110,A,7,2.6,A,7,16000,A,7,77777,A,7,1.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,07:00,494,1321,319,2,8,668,2,15,69,2,8,32900,2,8,62400,2,15,9600,2,8,1360,2,19,0,E,9,0,E,9,21.7,A,7,10.6,A,7,49,A,7,937,A,7,110,A,7,3.1,A,7,16000,A,7,77777,A,7,1.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,08:00,700,1321,499,2,8,782,2,15,85,2,8,52800,2,8,77400,2,15,11800,2,8,1910,2,19,0,E,9,0,E,9,24.4,A,7,10.0,A,7,40,A,7,938,A,7,140,A,7,3.6,A,7,16000,A,7,77777,A,7,1.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,09:00,884,1321,658,2,8,853,2,15,87,2,8,68500,2,8,84900,2,15,11700,2,8,2160,2,19,0,E,9,0,E,9,26.7,A,7,10.6,A,7,36,A,7,938,A,7,170,A,7,2.1,A,7,16000,A,7,77777,A,7,1.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,10:00,1033,1321,798,2,8,896,2,15,96,2,8,82700,2,8,89700,2,15,12500,2,8,2910,2,19,0,E,9,0,E,9,29.4,A,7,10.0,A,7,30,A,7,935,A,7,100,B,8,2.1,A,7,16000,A,7,77777,A,7,1.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,11:00,1137,1321,888,2,8,895,2,15,116,2,8,91500,2,8,89700,2,15,14200,2,8,4220,2,19,3,E,9,3,E,9,30.6,A,7,10.0,A,7,28,A,7,939,A,7,20,A,7,2.6,A,7,16000,A,7,77777,A,7,1.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,12:00,1188,1321,925,2,8,887,2,15,126,2,8,95100,2,8,88900,2,15,15000,2,8,5350,2,19,3,E,9,3,E,9,32.8,A,7,8.9,A,7,23,A,7,939,A,7,300,B,8,3.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,13:00,1184,1321,921,2,8,885,2,15,127,2,8,94700,2,8,88700,2,15,15100,2,8,5290,2,19,3,E,9,3,E,9,33.3,A,7,7.2,A,7,20,A,7,938,A,7,220,A,7,3.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,14:00,1124,1321,868,2,8,872,2,15,124,2,8,89300,2,8,87300,2,15,14800,2,8,4200,2,19,0,E,9,0,E,9,33.9,A,7,7.2,A,7,19,A,7,938,A,7,200,A,7,6.2,A,7,16000,A,7,77777,A,7,2.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,15:00,1013,1321,769,2,8,854,2,15,113,2,8,79400,2,8,85300,2,15,13900,2,8,2990,2,19,0,E,9,0,E,9,33.3,A,7,7.8,A,7,21,A,7,937,A,7,150,A,7,2.6,A,7,16000,A,7,77777,A,7,2.1,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,16:00,858,1321,642,2,8,827,2,15,104,2,8,68200,2,8,83200,2,15,14100,2,8,2640,2,19,0,E,9,0,E,9,33.9,A,7,7.8,A,7,20,A,7,931,A,7,180,B,8,1.5,A,7,16000,A,7,77777,A,7,2.2,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,17:00,670,1321,486,2,8,765,2,15,97,2,8,50300,2,8,74700,2,15,12300,2,8,1990,2,19,0,E,9,0,E,9,33.3,A,7,7.2,A,7,20,A,7,936,A,7,210,A,7,1.5,A,7,16000,A,7,77777,A,7,2.3,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,18:00,462,1321,324,2,8,530,2,15,138,2,8,33300,2,8,48900,2,15,16200,2,8,2690,2,19,0,E,9,0,E,9,32.8,A,7,6.7,A,7,20,A,7,935,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,2.4,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,19:00,248,1321,116,2,8,142,2,15,89,2,8,12400,2,8,10700,2,15,10400,2,8,1910,2,19,0,E,9,0,E,9,31.7,A,7,6.1,A,7,20,A,7,935,A,7,160,A,7,1.5,A,7,16000,A,7,6096,A,7,2.4,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,20:00,52,1002,7,2,8,48,2,15,5,2,8,900,2,8,2200,2,15,700,2,8,100,2,19,1,E,9,1,E,9,29.4,A,7,6.1,A,7,23,A,7,934,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,2.5,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,1,B,8,23.3,A,7,8.3,A,7,38,A,7,933,A,7,250,A,7,4.1,A,7,16000,A,7,6096,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,23.3,A,7,8.3,A,7,38,A,7,930,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,20.0,A,7,8.3,A,7,47,A,7,931,A,7,230,A,7,3.6,A,7,16000,A,7,6096,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/09/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,20.6,A,7,9.4,A,7,49,A,7,931,A,7,130,A,7,1.5,A,7,16000,A,7,77777,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,18.9,A,7,8.3,A,7,50,A,7,931,A,7,150,A,7,2.1,A,7,16000,A,7,6096,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,19.4,A,7,8.9,A,7,51,A,7,931,A,7,140,A,7,4.1,A,7,16000,A,7,6096,A,7,2.5,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,17.2,A,7,8.9,A,7,58,A,7,931,A,7,150,A,7,3.6,A,7,16000,A,7,6096,A,7,2.5,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,17.8,A,7,8.3,A,7,54,A,7,930,A,7,150,A,7,1.5,A,7,16000,A,7,77777,A,7,2.4,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,05:00,74,1178,19,2,8,184,2,15,10,2,8,2400,2,8,10200,2,15,1700,2,8,230,2,19,3,E,9,1,E,9,18.9,A,7,8.3,A,7,50,A,7,931,A,7,110,A,7,3.1,A,7,16000,A,7,77777,A,7,2.4,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,06:00,277,1322,151,2,8,528,2,15,41,2,8,15500,2,8,42400,2,15,6600,2,8,790,2,19,1,E,9,1,E,9,19.4,A,7,9.4,A,7,52,A,7,932,A,7,150,A,7,2.1,A,7,16000,A,7,77777,A,7,2.3,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,07:00,491,1322,319,2,8,678,2,15,66,2,8,33000,2,8,63400,2,15,9400,2,8,1330,2,19,0,E,9,0,E,9,22.8,A,7,9.4,A,7,42,A,7,932,A,7,110,A,7,4.1,A,7,16000,A,7,77777,A,7,2.3,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,08:00,698,1322,494,2,8,770,2,15,87,2,8,52100,2,8,76100,2,15,11800,2,8,1930,2,19,0,E,9,0,E,9,25.6,A,7,9.4,A,7,36,A,7,933,A,7,160,A,7,3.1,A,7,16000,A,7,77777,A,7,2.2,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,09:00,882,1322,647,2,8,823,2,15,97,2,8,67100,2,8,81800,2,15,12400,2,8,2230,2,19,0,E,9,0,E,9,27.8,A,7,10.0,A,7,33,A,7,934,A,7,190,A,7,3.1,A,7,16000,A,7,77777,A,7,2.2,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,10:00,1031,1322,780,2,8,842,2,15,122,2,8,80400,2,8,84100,2,15,14600,2,8,3200,2,19,0,E,9,0,E,9,29.4,A,7,9.4,A,7,29,A,7,930,A,7,150,A,7,3.1,A,7,16000,A,7,77777,A,7,2.1,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,11:00,1135,1322,876,2,8,871,2,15,126,2,8,90100,2,8,87200,2,15,15000,2,8,4390,2,19,0,E,9,0,E,9,31.1,A,7,8.9,A,7,25,A,7,934,A,7,160,A,7,2.6,A,7,16000,A,7,77777,A,7,2.2,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,12:00,1187,1322,913,2,8,863,2,15,137,2,8,93700,2,8,86400,2,15,15900,2,8,5590,2,19,3,E,9,3,E,9,32.8,A,7,8.3,A,7,22,A,7,934,A,7,170,A,7,4.6,A,7,16000,A,7,77777,A,7,2.2,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,13:00,1183,1322,915,2,8,843,2,15,159,2,8,97300,2,8,85300,2,15,20800,2,8,7800,2,19,3,E,9,3,E,9,33.9,A,7,8.3,A,7,21,A,7,934,A,7,180,B,8,2.6,A,7,16000,A,7,77777,A,7,2.3,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,14:00,1123,1322,798,2,8,612,2,15,277,2,8,83400,2,8,61600,2,15,30900,2,8,11480,2,19,3,E,9,3,E,9,33.9,A,7,8.3,A,7,21,A,7,933,A,7,180,B,8,2.6,A,7,16000,A,7,77777,A,7,2.3,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,15:00,1012,1322,651,2,8,482,2,15,281,2,8,69400,2,8,50200,2,15,30900,2,8,9230,2,19,3,E,9,3,E,9,33.9,A,7,7.8,A,7,20,A,7,932,A,7,190,A,7,4.6,A,7,16000,A,7,6096,A,7,2.4,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,16:00,857,1322,497,2,8,333,2,15,281,2,8,53600,2,8,35600,2,15,30400,2,8,7480,2,19,5,E,9,4,E,9,34.4,A,7,8.3,A,7,20,A,7,932,A,7,190,A,7,5.7,A,7,16000,A,7,6096,A,7,2.5,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,17:00,669,1322,277,2,8,76,2,15,238,2,8,30300,2,8,7600,2,15,26500,2,8,6990,2,19,6,E,9,4,E,9,33.9,A,7,7.8,A,7,20,A,7,931,A,7,160,A,7,2.6,A,7,16000,A,7,6096,A,7,2.5,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,18:00,460,1322,211,2,8,114,2,15,171,2,8,22600,2,8,10800,2,15,18900,2,8,3910,2,19,4,E,9,2,E,9,33.3,A,7,9.4,A,7,23,A,7,931,A,7,140,A,7,6.2,A,7,16000,A,7,6096,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,19:00,246,1322,132,2,8,194,2,15,96,2,8,13500,2,8,13900,2,15,11000,2,8,1990,2,19,2,E,9,1,E,9,31.1,A,7,9.4,A,7,26,A,7,931,A,7,170,A,7,4.1,A,7,16000,A,7,6096,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,20:00,51,1002,8,2,8,64,2,15,6,2,8,1000,2,8,2900,2,15,900,2,8,120,2,19,3,E,9,1,E,9,27.2,A,7,9.4,A,7,33,A,7,930,A,7,200,A,7,2.6,A,7,16000,A,7,6096,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,24.4,A,7,6.1,A,7,31,A,7,930,A,7,180,A,7,3.1,A,7,16000,A,7,6096,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,23.9,A,7,5.6,A,7,31,A,7,927,A,7,200,A,7,3.1,A,7,16000,A,7,6096,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,23.9,A,7,5.6,A,7,31,A,7,930,A,7,210,A,7,4.6,A,7,16000,A,7,77777,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/10/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,21.1,A,7,5.6,A,7,36,A,7,929,A,7,170,A,7,2.6,A,7,16000,A,7,77777,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,20.0,A,7,5.0,A,7,37,A,7,929,A,7,160,A,7,4.1,A,7,16000,A,7,77777,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.8,A,7,5.6,A,7,45,A,7,928,A,7,150,A,7,3.6,A,7,16000,A,7,77777,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.2,A,7,5.6,A,7,46,A,7,928,A,7,140,A,7,4.6,A,7,16000,A,7,77777,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.7,A,7,6.1,A,7,50,A,7,928,A,7,150,A,7,4.1,A,7,16000,A,7,77777,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,05:00,72,1178,3,2,8,0,2,15,3,2,8,400,2,8,0,2,15,400,2,8,120,2,19,8,E,9,8,E,9,17.2,A,7,6.7,A,7,50,A,7,929,A,7,150,A,7,4.6,A,7,16000,A,7,3048,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,06:00,274,1322,22,2,8,0,2,15,22,2,8,2700,2,8,0,2,15,2700,2,8,930,2,19,5,E,9,5,E,9,18.9,A,7,6.7,A,7,45,A,7,930,A,7,160,A,7,4.6,A,7,16000,A,7,3658,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,07:00,489,1322,212,2,8,146,2,15,158,2,8,23000,2,8,14100,2,15,17800,2,8,3650,2,19,7,E,9,7,E,9,18.9,A,7,7.8,A,7,48,A,7,931,A,7,150,A,7,4.1,A,7,16000,A,7,3658,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,08:00,696,1322,188,2,8,12,2,15,182,2,8,21700,2,8,1000,2,15,21200,2,8,7650,2,19,9,E,9,8,E,9,20.6,A,7,8.3,A,7,45,A,7,932,A,7,140,A,7,3.1,A,7,16000,A,7,3962,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,09:00,880,1322,275,2,8,24,2,15,259,2,8,31900,2,8,2100,2,15,30400,2,8,11230,2,19,9,E,9,9,E,9,22.2,A,7,7.8,A,7,40,A,7,933,A,7,180,A,7,4.1,A,7,16000,A,7,3962,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,10:00,1029,1322,152,2,8,0,2,15,152,2,8,18800,2,8,0,2,15,18800,2,8,7810,2,19,10,E,9,9,E,9,23.3,A,7,8.9,A,7,40,A,7,931,A,7,190,A,7,5.7,A,7,16000,A,7,3900,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,11:00,1134,1322,186,2,8,0,2,15,186,2,8,23000,2,8,0,2,15,23000,2,8,9460,2,19,10,E,9,9,E,9,22.8,A,7,10.0,A,7,44,A,7,934,A,7,180,A,7,4.6,A,7,16000,A,7,3962,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,12:00,1186,1322,293,2,8,12,2,15,282,2,8,35300,2,8,1000,2,15,34400,2,8,13420,2,19,10,E,9,9,E,9,24.4,A,7,8.9,A,7,37,A,7,935,A,7,210,A,7,4.6,A,7,16000,A,7,2438,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,13:00,1182,1322,350,2,8,18,2,15,334,2,8,41600,2,8,1600,2,15,40200,2,8,15230,2,19,10,E,9,9,E,9,25.0,A,7,8.9,A,7,36,A,7,935,A,7,260,A,7,6.7,A,7,16000,A,7,2134,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,14:00,1122,1322,139,2,8,0,2,15,139,2,8,17500,2,8,0,2,15,17500,2,8,7310,2,19,10,E,9,9,E,9,24.4,A,7,9.4,A,7,39,A,7,935,A,7,230,A,7,4.6,A,7,16000,A,7,3353,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,15:00,1011,1322,191,2,8,12,2,15,181,2,8,23100,2,8,900,2,15,22400,2,8,9020,2,19,10,E,9,9,E,9,24.4,A,7,10.6,A,7,42,A,7,934,A,7,120,A,7,3.6,A,7,16000,A,7,3353,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,16:00,856,1322,629,2,8,636,2,15,216,2,8,67100,2,8,65600,2,15,24600,2,8,5470,2,19,9,E,9,7,E,9,27.2,A,7,9.4,A,7,33,A,7,931,A,7,20,A,7,2.1,A,7,16000,A,7,4572,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,17:00,668,1322,471,2,8,709,2,15,113,2,8,49600,2,8,70100,2,15,14200,2,8,2430,2,19,5,E,9,5,E,9,27.2,A,7,9.4,A,7,33,A,7,934,A,7,360,A,7,2.1,A,7,16000,A,7,77777,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,18:00,459,1322,325,2,8,679,2,15,89,2,8,33500,2,8,62100,2,15,12000,2,8,1680,2,19,0,E,9,0,E,9,27.2,A,7,9.4,A,7,33,A,7,933,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,2.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,19:00,244,1322,148,2,8,364,2,15,81,2,8,14900,2,8,26100,2,15,10100,2,8,1530,2,19,0,E,9,0,E,9,26.1,A,7,9.4,A,7,35,A,7,933,A,7,40,A,7,2.6,A,7,16000,A,7,77777,A,7,2.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,20:00,50,980,8,2,8,118,2,15,4,2,8,1100,2,8,6700,2,15,800,2,8,140,2,19,0,E,9,0,E,9,24.4,A,7,9.4,A,7,39,A,7,933,A,7,70,A,7,1.5,A,7,16000,A,7,77777,A,7,2.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,21.7,A,7,9.4,A,7,45,A,7,933,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,3.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.4,A,7,8.9,A,7,51,A,7,931,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,3.0,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,17.8,A,7,9.4,A,7,58,A,7,933,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,2.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/11/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,14.4,A,7,8.9,A,7,70,A,7,932,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,2.9,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/12/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,2,E,9,17.8,A,7,10.0,A,7,60,A,7,933,A,7,50,A,7,3.1,A,7,16000,A,7,6096,A,7,2.8,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/12/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,3,E,9,16.1,A,7,10.6,A,7,70,A,7,933,A,7,100,A,7,1.5,A,7,16000,A,7,6096,A,7,2.7,E,8,0.097,F,8,0.150,F,8,0,1,A,7
07/12/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,4,E,9,16.7,A,7,10.0,A,7,65,A,7,934,A,7,80,A,7,1.5,A,7,16000,A,7,6096,A,7,2.6,E,8,0.097,F,8,0.150,F,8,0,1,A,7
